product_id,product_name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,weight_kg,warranty_months,is_featured,launch_date,description,market_focus,vietnam_popularity_score,platform_availability,payment_methods_supported,data_source,created_at,target_market,market_size_usd,market_growth_rate,mobile_commerce_penetration,integrated_id,source_type,source_platform,availability,crawl_timestamp,url
,Apple Product 2195,Apple,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,338.1666666666667,8116000.0,379.8333333333333,11.0,4.2,182,,,12,0,,"Sản phẩm Product 2195 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_a4e93f65,crawled,sendo,True,2025-10-01 21:17:30.309046,https://sendo.com/product/03c4f503
,Viettel Product 9594,Viettel,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,1047.7083333333333,25145000.0,1227.0833333333333,14.6,3.6,585,,,12,0,,"Sản phẩm Product 9594 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_df846796,crawled,sendo,True,2025-10-01 21:17:30.413956,https://sendo.com/product/48218715
,Xiaomi Product 5356,Xiaomi,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,260.4583333333333,6251000.0,,,3.7,1040,,,12,0,,"Sản phẩm Product 5356 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_6af6bd12,crawled,sendo,True,2025-10-01 21:17:30.524997,https://sendo.com/product/3b608ba6
,Xiaomi Product 1978,Xiaomi,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,853.5,20484000.0,1003.1666666666666,14.9,3.6,629,,,12,0,,"Sản phẩm Product 1978 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_acc52670,crawled,sendo,True,2025-10-01 21:17:30.641083,https://sendo.com/product/358d02a7
,OPPO Product 7283,OPPO,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,1019.5416666666666,24469000.0,1502.0416666666667,32.1,3.6,1055,,,12,0,,"Sản phẩm Product 7283 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_f1da5b51,crawled,sendo,True,2025-10-01 21:17:30.744097,https://sendo.com/product/7812ccc2
,Apple Product 8048,Apple,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,1084.6666666666667,26032000.0,,,4.5,793,,,12,0,,"Sản phẩm Product 8048 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_299e8771,crawled,sendo,True,2025-10-01 21:17:30.849368,https://sendo.com/product/2304b430
,VinSmart Product 5481,VinSmart,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,121.0,2904000.0,154.08333333333334,21.5,4.4,641,,,12,0,,"Sản phẩm Product 5481 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_637878d8,crawled,sendo,True,2025-10-01 21:17:30.962571,https://sendo.com/product/a07258cf
,Xiaomi Product 3966,Xiaomi,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,884.0416666666666,21217000.0,989.625,10.7,3.7,1785,,,12,0,,"Sản phẩm Product 3966 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_b89bc306,crawled,sendo,True,2025-10-01 21:17:31.064135,https://sendo.com/product/aff6f3a1
,VinSmart Product 4851,VinSmart,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,172.95833333333334,4151000.0,204.41666666666666,15.4,4.3,1922,,,12,0,,"Sản phẩm Product 4851 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_4e4d2b54,crawled,sendo,True,2025-10-01 21:17:31.168380,https://sendo.com/product/31852aa6
,FPT Product 7689,FPT,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,735.7083333333334,17657000.0,989.875,25.7,4.8,1367,,,12,0,,"Sản phẩm Product 7689 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_f55393b4,crawled,sendo,True,2025-10-01 21:17:31.271212,https://sendo.com/product/5ae891b6
,FPT Product 3830,FPT,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,964.1666666666666,23140000.0,,,4.1,1460,,,12,0,,"Sản phẩm Product 3830 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_4988268c,crawled,sendo,True,2025-10-01 21:17:31.373418,https://sendo.com/product/e6794e28
,OPPO Product 4514,OPPO,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,102.33333333333333,2456000.0,116.91666666666667,12.5,4.5,1710,,,12,0,,"Sản phẩm Product 4514 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_2800c8fb,crawled,sendo,True,2025-10-01 21:17:31.488224,https://sendo.com/product/938c250d
,OPPO Product 9684,OPPO,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,507.0,12168000.0,,,3.9,952,,,12,0,,"Sản phẩm Product 9684 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_2b1948c1,crawled,sendo,True,2025-10-01 21:17:31.589122,https://sendo.com/product/51b7bd73
,Vivo Product 6876,Vivo,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,1012.2916666666666,24295000.0,1327.9583333333333,23.8,3.8,113,,,12,0,,"Sản phẩm Product 6876 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_d9850c64,crawled,sendo,True,2025-10-01 21:17:31.697346,https://sendo.com/product/470239fd
,FPT Product 7871,FPT,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,1000.375,24009000.0,,,3.7,1769,,,12,0,,"Sản phẩm Product 7871 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_8958540a,crawled,sendo,True,2025-10-01 21:17:31.800940,https://sendo.com/product/c1fd2fa6
,OPPO Product 9866,OPPO,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,400.0833333333333,9602000.0,572.875,30.2,3.9,1105,,,12,0,,"Sản phẩm Product 9866 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_f9e75ad7,crawled,sendo,True,2025-10-01 21:17:31.904974,https://sendo.com/product/285adf59
,Xiaomi Product 2610,Xiaomi,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,136.25,3270000.0,192.0,29.0,3.8,1295,,,12,0,,"Sản phẩm Product 2610 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_986e46ae,crawled,sendo,True,2025-10-01 21:17:32.011511,https://sendo.com/product/77c8f894
,OPPO Product 2125,OPPO,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,871.5833333333334,20918000.0,981.0833333333334,11.2,3.6,1835,,,12,0,,"Sản phẩm Product 2125 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_c09dc2bf,crawled,sendo,True,2025-10-01 21:17:32.121215,https://sendo.com/product/a60ba6e9
,Samsung Product 9401,Samsung,thiet-bi-so-phu-kien-so,thiet-bi-so-phu-kien-so,47.666666666666664,1144000.0,,,4.0,1936,,,12,0,,"Sản phẩm Product 9401 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,SENDO_2a276ddb,crawled,sendo,True,2025-10-01 21:17:32.231525,https://sendo.com/product/95541494
,Realme Product 3213,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,780.2916666666666,18727000.0,,,4.5,620,,,12,0,,"Sản phẩm Product 3213 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_fda79954,crawled,tiki,True,2025-10-01 21:17:36.368867,https://tiki.com/product/067cc6e3
,Asanzo Product 7594,Asanzo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,398.0833333333333,9554000.0,520.875,23.6,4.4,1247,,,12,0,,"Sản phẩm Product 7594 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_0bf287b0,crawled,tiki,True,2025-10-01 21:17:36.470342,https://tiki.com/product/96caba12
,Realme Product 4314,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1407.125,33771000.0,2024.7916666666667,30.5,4.9,974,,,12,0,,"Sản phẩm Product 4314 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_603b1db1,crawled,tiki,True,2025-10-01 21:17:36.575732,https://tiki.com/product/a9b21fe9
,BKAV Product 7206,BKAV,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1052.1666666666667,25252000.0,1497.125,29.7,3.5,310,,,12,0,,"Sản phẩm Product 7206 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_2937f6cc,crawled,tiki,True,2025-10-01 21:17:36.676384,https://tiki.com/product/d3de72f3
,Samsung Product 5919,Samsung,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,832.8333333333334,19988000.0,1047.625,20.5,4.5,1802,,,12,0,,"Sản phẩm Product 5919 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_60d9bc41,crawled,tiki,True,2025-10-01 21:17:36.781760,https://tiki.com/product/0d94f75c
,FPT Product 7217,FPT,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,364.7916666666667,8755000.0,462.7083333333333,21.2,4.4,1615,,,12,0,,"Sản phẩm Product 7217 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_eae1f495,crawled,tiki,True,2025-10-01 21:17:36.886497,https://tiki.com/product/b46ba59d
,Asanzo Product 2038,Asanzo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,222.95833333333334,5351000.0,,,4.7,788,,,12,0,,"Sản phẩm Product 2038 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_1973ea9c,crawled,tiki,True,2025-10-01 21:17:36.995677,https://tiki.com/product/6b061403
,FPT Product 1653,FPT,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,831.0833333333334,19946000.0,952.4583333333334,12.7,4.4,222,,,12,0,,"Sản phẩm Product 1653 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_ae0a80c8,crawled,tiki,True,2025-10-01 21:17:37.099895,https://tiki.com/product/13c64f11
,Vivo Product 3358,Vivo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,718.9583333333334,17255000.0,,,3.9,942,,,12,0,,"Sản phẩm Product 3358 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_cd4a6159,crawled,tiki,True,2025-10-01 21:17:37.306547,https://tiki.com/product/41d84c80
,OPPO Product 5239,OPPO,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1324.3333333333333,31784000.0,1520.4583333333333,12.9,4.0,1048,,,12,0,,"Sản phẩm Product 5239 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_92724d82,crawled,tiki,True,2025-10-01 21:17:37.408932,https://tiki.com/product/018152fe
,Samsung Product 6678,Samsung,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,151.66666666666666,3640000.0,196.54166666666666,22.8,4.3,1655,,,12,0,,"Sản phẩm Product 6678 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_3cadbe8b,crawled,tiki,True,2025-10-01 21:17:37.518124,https://tiki.com/product/ac3b3e9f
,Asanzo Product 6200,Asanzo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1023.0416666666666,24553000.0,1376.125,25.7,3.5,1359,,,12,0,,"Sản phẩm Product 6200 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_7b1898bd,crawled,tiki,True,2025-10-01 21:17:37.631192,https://tiki.com/product/486753ba
,Apple Product 9597,Apple,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,78.41666666666667,1882000.0,95.20833333333333,17.7,4.4,259,,,12,0,,"Sản phẩm Product 9597 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_647099b0,crawled,tiki,True,2025-10-01 21:17:37.731684,https://tiki.com/product/c2ad1cda
,FPT Product 4707,FPT,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,601.4583333333334,14435000.0,,,4.0,1550,,,12,0,,"Sản phẩm Product 4707 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_c5d2f9d2,crawled,tiki,True,2025-10-01 21:17:37.836413,https://tiki.com/product/fd85050f
,VinSmart Product 1563,VinSmart,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1457.5833333333333,34982000.0,1850.625,21.2,3.8,1502,,,12,0,,"Sản phẩm Product 1563 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_e2e6d364,crawled,tiki,True,2025-10-01 21:17:37.947466,https://tiki.com/product/950689a8
,Realme Product 4216,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,872.0,20928000.0,,,4.6,671,,,12,0,,"Sản phẩm Product 4216 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_0f0ad499,crawled,tiki,True,2025-10-01 21:17:38.053079,https://tiki.com/product/b1fc552d
,Xiaomi Product 5151,Xiaomi,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,278.3333333333333,6680000.0,315.0,11.6,3.6,341,,,12,0,,"Sản phẩm Product 5151 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_586e60a4,crawled,tiki,True,2025-10-01 21:17:38.158385,https://tiki.com/product/ecdb58f0
,OPPO Product 4913,OPPO,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,60.833333333333336,1460000.0,,,4.5,1311,,,12,0,,"Sản phẩm Product 4913 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_55252aee,crawled,tiki,True,2025-10-01 21:17:38.259344,https://tiki.com/product/612b78d2
,Realme Product 3289,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,485.375,11649000.0,625.4166666666666,22.4,3.6,1124,,,12,0,,"Sản phẩm Product 3289 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_c133669c,crawled,tiki,True,2025-10-01 21:17:38.364171,https://tiki.com/product/d1176e2d
,Apple Product 7190,Apple,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,249.08333333333334,5978000.0,364.0416666666667,31.6,4.0,786,,,12,0,,"Sản phẩm Product 7190 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_47e0e8ac,crawled,tiki,True,2025-10-01 21:17:38.464643,https://tiki.com/product/886c1b1e
,Realme Product 7208,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,333.3333333333333,8000000.0,,,4.9,683,,,12,0,,"Sản phẩm Product 7208 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_2a0225d4,crawled,tiki,True,2025-10-01 21:17:38.573823,https://tiki.com/product/140de79f
,Realme Product 9117,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,235.25,5646000.0,294.5833333333333,20.1,4.9,232,,,12,0,,"Sản phẩm Product 9117 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_b033e182,crawled,tiki,True,2025-10-01 21:17:38.680401,https://tiki.com/product/a0c380d2
,Asanzo Product 2810,Asanzo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1313.0,31512000.0,1927.875,31.9,4.1,974,,,12,0,,"Sản phẩm Product 2810 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_99ded505,crawled,tiki,True,2025-10-01 21:17:38.782436,https://tiki.com/product/1fa8fdca
,Asanzo Product 8034,Asanzo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,576.875,13845000.0,686.7083333333334,16.0,3.7,1175,,,12,0,,"Sản phẩm Product 8034 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_b39d660e,crawled,tiki,True,2025-10-01 21:17:38.886318,https://tiki.com/product/f0717673
,FPT Product 4455,FPT,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1290.0,30960000.0,1900.0416666666667,32.1,3.9,1096,,,12,0,,"Sản phẩm Product 4455 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_7fe7a256,crawled,tiki,True,2025-10-01 21:17:38.996540,https://tiki.com/product/1c572746
,Apple Product 7731,Apple,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,61.0,1464000.0,,,4.5,455,,,12,0,,"Sản phẩm Product 7731 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_2298e832,crawled,tiki,True,2025-10-01 21:17:39.100157,https://tiki.com/product/c206bdf6
,FPT Product 7710,FPT,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,731.125,17547000.0,1036.2083333333333,29.4,4.1,1711,,,12,0,,"Sản phẩm Product 7710 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_0b6de3eb,crawled,tiki,True,2025-10-01 21:17:39.203077,https://tiki.com/product/62f70c90
,FPT Product 6926,FPT,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1149.0416666666667,27577000.0,1535.125,25.1,4.6,715,,,12,0,,"Sản phẩm Product 6926 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_c2e2c543,crawled,tiki,True,2025-10-01 21:17:39.309938,https://tiki.com/product/6556308a
,VinSmart Product 4681,VinSmart,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,625.75,15018000.0,890.5416666666666,29.7,4.4,1074,,,12,0,,"Sản phẩm Product 4681 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_21da3320,crawled,tiki,True,2025-10-01 21:17:39.418079,https://tiki.com/product/6dec0336
,Xiaomi Product 3032,Xiaomi,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1432.6666666666667,34384000.0,1933.9583333333333,25.9,4.0,129,,,12,0,,"Sản phẩm Product 3032 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_c302d1a8,crawled,tiki,True,2025-10-01 21:17:39.518882,https://tiki.com/product/4df3f2ab
,Realme Product 6903,Realme,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1111.5416666666667,26677000.0,1272.6666666666667,12.7,4.8,1991,,,12,0,,"Sản phẩm Product 6903 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_6722bc79,crawled,tiki,True,2025-10-01 21:17:39.625028,https://tiki.com/product/f35d1348
,Samsung Product 9900,Samsung,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,1225.5,29412000.0,1606.0,23.7,4.4,1597,,,12,0,,"Sản phẩm Product 9900 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_608ec6f3,crawled,tiki,True,2025-10-01 21:17:39.735919,https://tiki.com/product/1e99a3eb
,VinSmart Product 9554,VinSmart,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,781.7083333333334,18761000.0,,,3.7,979,,,12,0,,"Sản phẩm Product 9554 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_93ed7a15,crawled,tiki,True,2025-10-01 21:17:39.837386,https://tiki.com/product/acf2a341
,Samsung Product 1826,Samsung,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,75.16666666666667,1804000.0,93.20833333333333,19.4,3.6,93,,,12,0,,"Sản phẩm Product 1826 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_ebc13d25,crawled,tiki,True,2025-10-01 21:17:39.944243,https://tiki.com/product/6bb78332
,Viettel Product 6281,Viettel,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,478.125,11475000.0,575.5,16.9,4.0,1305,,,12,0,,"Sản phẩm Product 6281 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_81eedd94,crawled,tiki,True,2025-10-01 21:17:40.061993,https://tiki.com/product/2104ebd7
,Asanzo Product 3224,Asanzo,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,592.75,14226000.0,747.9583333333334,20.7,3.9,374,,,12,0,,"Sản phẩm Product 3224 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_60b7199f,crawled,tiki,True,2025-10-01 21:17:40.165656,https://tiki.com/product/81d04406
,OPPO Product 9400,OPPO,dien-thoai-may-tinh-bang,dien-thoai-may-tinh-bang,943.8333333333334,22652000.0,,,3.6,1881,,,12,0,,"Sản phẩm Product 9400 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_f806ab89,crawled,tiki,True,2025-10-01 21:17:40.269952,https://tiki.com/product/4289c788
,Apple Lenovo ThinkPad X1,Apple,laptop-thiet-bi-it,laptop-thiet-bi-it,1025.1666666666667,24604000.0,1238.8333333333333,17.2,3.7,1657,,,12,0,,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_13dbd3ce,crawled,tiki,True,2025-10-01 21:17:42.375433,https://tiki.com/product/571ab02d
,FPT MacBook Pro M3,FPT,laptop-thiet-bi-it,laptop-thiet-bi-it,118.75,2850000.0,161.25,26.4,3.6,157,,,12,0,,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_2fa8d478,crawled,tiki,True,2025-10-01 21:17:42.790415,https://tiki.com/product/f58eb32b
,FPT Acer Predator Helios,FPT,laptop-thiet-bi-it,laptop-thiet-bi-it,1215.7083333333333,29177000.0,,,4.4,26,,,12,0,,"Sản phẩm Acer Predator Helios chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_d36353e0,crawled,tiki,True,2025-10-01 21:17:42.901773,https://tiki.com/product/9cc90a6e
,Viettel Dell XPS 13,Viettel,laptop-thiet-bi-it,laptop-thiet-bi-it,1063.125,25515000.0,1218.2916666666667,12.7,4.5,1620,,,12,0,,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_aed0109f,crawled,tiki,True,2025-10-01 21:17:43.413426,https://tiki.com/product/3619d4ad
,Asanzo Dell XPS 13,Asanzo,laptop-thiet-bi-it,laptop-thiet-bi-it,644.8333333333334,15476000.0,,,4.3,165,,,12,0,,"Sản phẩm Dell XPS 13 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_6a66806f,crawled,tiki,True,2025-10-01 21:17:43.628777,https://tiki.com/product/d2ec558d
,Xiaomi MacBook Pro M3,Xiaomi,laptop-thiet-bi-it,laptop-thiet-bi-it,538.5416666666666,12925000.0,642.2916666666666,16.2,5.0,738,,,12,0,,"Sản phẩm MacBook Pro M3 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_42c21de1,crawled,tiki,True,2025-10-01 21:17:43.841042,https://tiki.com/product/40e90c5d
,Asanzo Asus ROG Strix,Asanzo,laptop-thiet-bi-it,laptop-thiet-bi-it,1318.5833333333333,31646000.0,1748.625,24.6,4.2,1758,,,12,0,,"Sản phẩm Asus ROG Strix chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_a0e6b6b5,crawled,tiki,True,2025-10-01 21:17:44.482711,https://tiki.com/product/1cb12273
,Realme Lenovo ThinkPad X1,Realme,laptop-thiet-bi-it,laptop-thiet-bi-it,471.5,11316000.0,609.625,22.7,3.6,1393,,,12,0,,"Sản phẩm Lenovo ThinkPad X1 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_5d5f880a,crawled,tiki,True,2025-10-01 21:17:46.170449,https://tiki.com/product/bcb98454
,Xiaomi Product 6006,Xiaomi,dien-tu-dien-lanh,dien-tu-dien-lanh,1374.0,32976000.0,,,3.6,937,,,12,0,,"Sản phẩm Product 6006 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_5d522afe,crawled,tiki,True,2025-10-01 21:17:48.276430,https://tiki.com/product/e7e6ecc5
,Viettel Product 4981,Viettel,dien-tu-dien-lanh,dien-tu-dien-lanh,157.70833333333334,3785000.0,204.875,23.0,4.1,250,,,12,0,,"Sản phẩm Product 4981 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_0be85800,crawled,tiki,True,2025-10-01 21:17:48.387342,https://tiki.com/product/69ceaf1c
,OPPO Product 6979,OPPO,dien-tu-dien-lanh,dien-tu-dien-lanh,933.2916666666666,22399000.0,1352.875,31.0,4.5,750,,,12,0,,"Sản phẩm Product 6979 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,TIKI_ccf49774,crawled,tiki,True,2025-10-01 21:17:48.489741,https://tiki.com/product/19411069
